file_path,emotion,augmented,original_file
data/processed\melancholic_enhanced\blues_blues.00013_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00013.wav
data/processed\melancholic_enhanced\blues_blues.00013_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00013.wav
data/processed\melancholic_enhanced\blues_blues.00013_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00013.wav
data/processed\melancholic_enhanced\blues_blues.00014_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00014_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00014.wav
data/processed\melancholic_enhanced\blues_blues.00015_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00015_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00015.wav
data/processed\melancholic_enhanced\blues_blues.00016_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00016_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00016.wav
data/processed\melancholic_enhanced\blues_blues.00017_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00017_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00017.wav
data/processed\melancholic_enhanced\blues_blues.00018_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00018_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00018.wav
data/processed\melancholic_enhanced\blues_blues.00019_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00019_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00019.wav
data/processed\melancholic_enhanced\blues_blues.00020_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00020_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00020.wav
data/processed\melancholic_enhanced\blues_blues.00021_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00021_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00021.wav
data/processed\melancholic_enhanced\blues_blues.00022_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00022_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00022.wav
data/processed\melancholic_enhanced\blues_blues.00023_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00023_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00023.wav
data/processed\melancholic_enhanced\blues_blues.00024_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00024_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00024.wav
data/processed\melancholic_enhanced\blues_blues.00025_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00025_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00025.wav
data/processed\melancholic_enhanced\blues_blues.00026_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00026_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00026.wav
data/processed\melancholic_enhanced\blues_blues.00027_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00027_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00027.wav
data/processed\melancholic_enhanced\blues_blues.00028_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00028_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00028.wav
data/processed\melancholic_enhanced\blues_blues.00029_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00029_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00029.wav
data/processed\melancholic_enhanced\blues_blues.00030_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00030_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00030.wav
data/processed\melancholic_enhanced\blues_blues.00031_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00031_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00031.wav
data/processed\melancholic_enhanced\blues_blues.00032_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00032_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00032.wav
data/processed\melancholic_enhanced\blues_blues.00033_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00033_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00033.wav
data/processed\melancholic_enhanced\blues_blues.00034_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00034_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00034.wav
data/processed\melancholic_enhanced\blues_blues.00035_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
